FlightNumber,Airline,Origin,Destination,DepartureTime,ArrivalTime,Duration,Status,Price,AircraftType,GateNumber,Terminal,SeatCapacity,PassengerCount,WeatherCondition,CrewCount,TransportType,VehicleID,ScheduledDeparture,ScheduledArrival,ActualDeparture,ActualArrival,DelayDuration,RouteCode
SW5385,Southwest,SEA,MIA,2023-02-26 17:55:44,2023-02-27 01:57:44,0 days 08:02:00,Delayed,71.19,Airbus A380,B6,2,270.0,69.0,Cloudy,7.0,Flight,SW5385,2023-02-26 17:55:44,2023-02-27 01:57:44,2023-02-26 17:55:44,2023-02-27 02:27:44,30.0,SEA_MIA
AA9483,Southwest,LAX,BOS,2023-02-02 19:02:41,2023-02-03 00:09:41,0 days 05:07:00,Cancelled,817.21,Embraer 190,B25,2,339.0,147.0,Thunderstorm,5.0,Flight,AA9483,2023-02-02 19:02:41,2023-02-03 00:09:41,2023-02-02 19:02:41,2023-02-03 00:09:41,0.0,LAX_BOS
JB1398,JetBlue,MIA,ORD,2023-03-02 23:50:33,2023-03-03 04:03:33,0 days 04:13:00,Cancelled,306.56,Airbus A320,B6,4,141.0,54.0,Rain,13.0,Flight,JB1398,2023-03-02 23:50:33,2023-03-03 04:03:33,2023-03-02 23:50:33,2023-03-03 04:03:33,0.0,MIA_ORD
SP8192,American Airlines,ATL,SFO,2023-10-05 06:58:16,2023-10-05 14:10:16,0 days 07:12:00,Cancelled,1484.64,Boeing 737,D24,International,333.0,117.0,Cloudy,6.0,Flight,SP8192,2023-10-05 06:58:16,2023-10-05 14:10:16,2023-10-05 06:58:16,2023-10-05 14:10:16,0.0,ATL_SFO
AS9807,JetBlue,BOS,ATL,2023-10-13 22:37:57,2023-10-14 05:40:57,0 days 07:03:00,On Time,1495.38,Bombardier CRJ900,D27,4,130.0,125.0,Clear,7.0,Flight,AS9807,2023-10-13 22:37:57,2023-10-14 05:40:57,2023-10-13 22:37:57,2023-10-14 05:40:57,0.0,BOS_ATL
AS6766,JetBlue,SFO,SEA,2023-09-28 11:03:07,2023-09-28 14:33:07,0 days 03:30:00,On Time,1364.76,Bombardier CRJ900,B15,2,311.0,288.0,Clear,9.0,Flight,AS6766,2023-09-28 11:03:07,2023-09-28 14:33:07,2023-09-28 11:03:07,2023-09-28 14:33:07,0.0,SFO_SEA
AA9286,United,LAX,SFO,2023-04-27 12:10:14,2023-04-27 19:45:14,0 days 07:35:00,Cancelled,972.93,Embraer 190,D5,International,116.0,98.0,Rain,9.0,Flight,AA9286,2023-04-27 12:10:14,2023-04-27 19:45:14,2023-04-27 12:10:14,2023-04-27 19:45:14,0.0,LAX_SFO
DL8024,JetBlue,DEN,ORD,2023-10-06 10:49:20,2023-10-06 19:19:20,0 days 08:30:00,Delayed,1287.6,Airbus A380,A7,1,153.0,55.0,Snow,14.0,Flight,DL8024,2023-10-06 10:49:20,2023-10-06 19:19:20,2023-10-06 10:49:20,2023-10-06 19:49:20,30.0,DEN_ORD
SP2460,American Airlines,ORD,BOS,2023-11-28 13:27:28,2023-11-28 17:56:28,0 days 04:29:00,Cancelled,1086.39,Bombardier CRJ900,A1,3,247.0,123.0,Cloudy,10.0,Flight,SP2460,2023-11-28 13:27:28,2023-11-28 17:56:28,2023-11-28 13:27:28,2023-11-28 17:56:28,0.0,ORD_BOS
SW4702,Alaska Airlines,DFW,ATL,2023-07-06 10:29:50,2023-07-06 16:40:50,0 days 06:11:00,Cancelled,851.18,Boeing 777,C26,1,338.0,265.0,Fog,15.0,Flight,SW4702,2023-07-06 10:29:50,2023-07-06 16:40:50,2023-07-06 10:29:50,2023-07-06 16:40:50,0.0,DFW_ATL
SW6154,,DEN,LAX,2023-07-05 05:18:16,2023-07-05 14:32:16,0 days 09:14:00,On Time,1223.55,Embraer 190,A1,1,151.0,143.0,Fog,15.0,Flight,SW6154,2023-07-05 05:18:16,2023-07-05 14:32:16,2023-07-05 05:18:16,2023-07-05 14:32:16,0.0,DEN_LAX
SW1672,United,LAX,MIA,2023-09-11 13:53:12,2023-09-11 15:32:12,0 days 01:39:00,Cancelled,955.94,Boeing 777,A16,International,259.0,206.0,Fog,9.0,Flight,SW1672,2023-09-11 13:53:12,2023-09-11 15:32:12,2023-09-11 13:53:12,2023-09-11 15:32:12,0.0,LAX_MIA
JB5574,United,DEN,DFW,2023-08-03 22:29:24,2023-08-04 08:02:24,0 days 09:33:00,Delayed,503.66,Airbus A320,B6,International,323.0,197.0,Snow,13.0,Flight,JB5574,2023-08-03 22:29:24,2023-08-04 08:02:24,2023-08-03 22:29:24,2023-08-04 08:32:24,30.0,DEN_DFW
SP7125,JetBlue,DFW,BOS,2023-11-19 00:32:22,2023-11-19 08:10:22,0 days 07:38:00,On Time,361.71,Boeing 737,D30,International,134.0,52.0,Cloudy,12.0,Flight,SP7125,2023-11-19 00:32:22,2023-11-19 08:10:22,2023-11-19 00:32:22,2023-11-19 08:10:22,0.0,DFW_BOS
AA942,Alaska Airlines,JFK,BOS,2023-02-19 08:08:07,2023-02-19 16:31:07,0 days 08:23:00,On Time,931.76,Bombardier CRJ900,D13,3,254.0,92.0,Clear,9.0,Flight,AA942,2023-02-19 08:08:07,2023-02-19 16:31:07,2023-02-19 08:08:07,2023-02-19 16:31:07,0.0,JFK_BOS
SP7686,Delta,SFO,SEA,2023-04-23 11:46:10,2023-04-23 18:42:10,0 days 06:56:00,On Time,248.7,Boeing 777,A5,4,234.0,191.0,Thunderstorm,6.0,Flight,SP7686,2023-04-23 11:46:10,2023-04-23 18:42:10,2023-04-23 11:46:10,2023-04-23 18:42:10,0.0,SFO_SEA
AS7512,Spirit,ORD,SEA,2023-03-25 11:48:58,2023-03-25 15:46:58,0 days 03:58:00,Cancelled,199.89,Embraer 190,B1,4,226.0,94.0,Fog,12.0,Flight,AS7512,2023-03-25 11:48:58,2023-03-25 15:46:58,2023-03-25 11:48:58,2023-03-25 15:46:58,0.0,ORD_SEA
SP9866,Delta,SFO,ATL,2023-07-02 11:32:45,2023-07-02 12:52:45,0 days 01:20:00,On Time,815.19,Boeing 777,B16,International,222.0,110.0,Fog,10.0,Flight,SP9866,2023-07-02 11:32:45,2023-07-02 12:52:45,2023-07-02 11:32:45,2023-07-02 12:52:45,0.0,SFO_ATL
SP5333,American Airlines,DFW,LAX,2023-07-23 14:31:00,2023-07-23 21:52:00,0 days 07:21:00,Delayed,1192.82,Embraer 190,A14,1,116.0,60.0,Cloudy,8.0,Flight,SP5333,2023-07-23 14:31:00,2023-07-23 21:52:00,2023-07-23 14:31:00,2023-07-23 22:22:00,30.0,DFW_LAX
SW511,JetBlue,LAX,SEA,2023-12-16 12:30:11,2023-12-16 15:18:11,0 days 02:48:00,On Time,418.78,Airbus A320,B10,1,150.0,142.0,Clear,15.0,Flight,SW511,2023-12-16 12:30:11,2023-12-16 15:18:11,2023-12-16 12:30:11,2023-12-16 15:18:11,0.0,LAX_SEA
JB5709,United,SFO,LAX,2023-11-14 01:46:40,2023-11-14 09:14:40,0 days 07:28:00,Delayed,637.1,Boeing 737,C3,1,244.0,133.0,Cloudy,5.0,Flight,JB5709,2023-11-14 01:46:40,2023-11-14 09:14:40,2023-11-14 01:46:40,2023-11-14 09:44:40,30.0,SFO_LAX
DL8646,Spirit,DEN,ATL,2023-09-28 06:24:58,2023-09-28 14:21:58,0 days 07:57:00,On Time,,Boeing 777,B6,1,352.0,282.0,Cloudy,10.0,Flight,DL8646,2023-09-28 06:24:58,2023-09-28 14:21:58,2023-09-28 06:24:58,2023-09-28 14:21:58,0.0,DEN_ATL
AA3965,Southwest,SEA,JFK,2023-06-01 12:21:12,2023-06-01 15:54:12,0 days 03:33:00,Cancelled,969.85,Boeing 737,A5,4,211.0,95.0,Fog,10.0,Flight,AA3965,2023-06-01 12:21:12,2023-06-01 15:54:12,2023-06-01 12:21:12,2023-06-01 15:54:12,0.0,SEA_JFK
DL8821,Delta,JFK,MIA,2023-05-20 13:39:42,2023-05-20 18:46:42,0 days 05:07:00,On Time,881.04,Boeing 777,D24,3,351.0,220.0,Snow,11.0,Flight,DL8821,2023-05-20 13:39:42,2023-05-20 18:46:42,2023-05-20 13:39:42,2023-05-20 18:46:42,0.0,JFK_MIA
SW8631,Spirit,BOS,MIA,2023-10-10 14:58:54,2023-10-10 18:29:54,0 days 03:31:00,Cancelled,1168.57,Airbus A380,C9,3,309.0,255.0,Thunderstorm,9.0,Flight,SW8631,2023-10-10 14:58:54,2023-10-10 18:29:54,2023-10-10 14:58:54,2023-10-10 18:29:54,0.0,BOS_MIA
DL7381,Southwest,DEN,ORD,2023-05-08 09:02:42,2023-05-08 14:14:42,0 days 05:12:00,Delayed,111.55,Boeing 737,D16,International,177.0,147.0,Thunderstorm,6.0,Flight,DL7381,2023-05-08 09:02:42,2023-05-08 14:14:42,2023-05-08 09:02:42,2023-05-08 14:44:42,30.0,DEN_ORD
SP5426,United,ORD,BOS,2023-10-15 17:05:51,2023-10-15 19:08:51,0 days 02:03:00,Delayed,532.57,Boeing 777,B5,4,263.0,250.0,Cloudy,11.0,Flight,SP5426,2023-10-15 17:05:51,2023-10-15 19:08:51,2023-10-15 17:05:51,2023-10-15 19:38:51,30.0,ORD_BOS
AA9049,,SFO,MIA,2023-11-18 16:33:10,2023-11-18 23:46:10,0 days 07:13:00,Cancelled,1065.85,Bombardier CRJ900,B28,1,382.0,224.0,Cloudy,14.0,Flight,AA9049,2023-11-18 16:33:10,2023-11-18 23:46:10,2023-11-18 16:33:10,2023-11-18 23:46:10,0.0,SFO_MIA
UA3381,Southwest,DFW,SEA,2023-11-22 12:22:08,2023-11-22 14:04:08,0 days 01:42:00,Cancelled,330.16,Boeing 737,A13,1,237.0,152.0,Thunderstorm,5.0,Flight,UA3381,2023-11-22 12:22:08,2023-11-22 14:04:08,2023-11-22 12:22:08,2023-11-22 14:04:08,0.0,DFW_SEA
AS470,Delta,BOS,SFO,2023-06-02 00:46:05,2023-06-02 02:23:05,0 days 01:37:00,Cancelled,963.05,Embraer 190,C20,2,257.0,172.0,Cloudy,8.0,Flight,AS470,2023-06-02 00:46:05,2023-06-02 02:23:05,2023-06-02 00:46:05,2023-06-02 02:23:05,0.0,BOS_SFO
SP4499,Spirit,DFW,SFO,2023-01-05 12:30:42,2023-01-05 13:04:42,0 days 00:34:00,Delayed,1308.66,Bombardier CRJ900,,1,288.0,102.0,Rain,7.0,Flight,SP4499,2023-01-05 12:30:42,2023-01-05 13:04:42,2023-01-05 12:30:42,2023-01-05 13:34:42,30.0,DFW_SFO
SW3668,Spirit,ORD,JFK,2023-01-26 13:18:41,2023-01-26 15:52:41,0 days 02:34:00,Delayed,1210.43,Bombardier CRJ900,A19,3,367.0,158.0,Thunderstorm,8.0,Flight,SW3668,2023-01-26 13:18:41,2023-01-26 15:52:41,2023-01-26 13:18:41,2023-01-26 16:22:41,30.0,ORD_JFK
UA4696,Southwest,MIA,DEN,2023-09-05 00:47:13,2023-09-05 09:20:13,0 days 08:33:00,Cancelled,141.6,Embraer 190,B22,1,397.0,66.0,Cloudy,7.0,Flight,UA4696,2023-09-05 00:47:13,2023-09-05 09:20:13,2023-09-05 00:47:13,2023-09-05 09:20:13,0.0,MIA_DEN
AA7809,Spirit,ATL,DFW,2023-06-01 01:05:23,2023-06-01 08:25:23,0 days 07:20:00,Delayed,1139.28,Bombardier CRJ900,A27,4,172.0,,Clear,13.0,Flight,AA7809,2023-06-01 01:05:23,2023-06-01 08:25:23,2023-06-01 01:05:23,2023-06-01 08:55:23,30.0,ATL_DFW
SW9918,Southwest,SFO,ATL,2023-03-30 22:46:29,2023-03-31 05:58:29,0 days 07:12:00,Cancelled,569.25,Boeing 777,D29,3,325.0,65.0,Rain,6.0,Flight,SW9918,2023-03-30 22:46:29,2023-03-31 05:58:29,2023-03-30 22:46:29,2023-03-31 05:58:29,0.0,SFO_ATL
SP1294,United,DFW,ATL,2023-06-18 11:25:51,2023-06-18 13:44:51,0 days 02:19:00,On Time,258.35,Boeing 777,B20,2,324.0,220.0,Clear,12.0,Flight,SP1294,2023-06-18 11:25:51,2023-06-18 13:44:51,2023-06-18 11:25:51,2023-06-18 13:44:51,0.0,DFW_ATL
UA2402,JetBlue,DFW,DEN,2023-09-21 14:42:22,2023-09-21 21:45:22,0 days 07:03:00,Cancelled,1238.03,Boeing 737,D20,1,303.0,63.0,Cloudy,15.0,Flight,UA2402,2023-09-21 14:42:22,2023-09-21 21:45:22,2023-09-21 14:42:22,2023-09-21 21:45:22,0.0,DFW_DEN
SP6985,Delta,DFW,ATL,2023-03-18 11:35:51,2023-03-18 18:33:51,0 days 06:58:00,On Time,636.43,Airbus A380,D13,International,366.0,159.0,Snow,15.0,Flight,SP6985,2023-03-18 11:35:51,2023-03-18 18:33:51,2023-03-18 11:35:51,2023-03-18 18:33:51,0.0,DFW_ATL
AA9052,Delta,BOS,ORD,2023-01-07 09:46:45,2023-01-07 10:19:45,0 days 00:33:00,On Time,247.51,Boeing 777,A13,3,212.0,138.0,Fog,7.0,Flight,AA9052,2023-01-07 09:46:45,2023-01-07 10:19:45,2023-01-07 09:46:45,2023-01-07 10:19:45,0.0,BOS_ORD
JB4856,Southwest,DEN,LAX,2023-10-31 17:13:13,2023-10-31 20:07:13,0 days 02:54:00,On Time,53.39,Boeing 777,B16,4,313.0,187.0,Cloudy,7.0,Flight,JB4856,2023-10-31 17:13:13,2023-10-31 20:07:13,2023-10-31 17:13:13,2023-10-31 20:07:13,0.0,DEN_LAX
DL7251,JetBlue,ORD,MIA,2023-10-01 18:16:45,2023-10-01 21:29:45,0 days 03:13:00,Delayed,967.91,Embraer 190,D9,1,223.0,91.0,Cloudy,10.0,Flight,DL7251,2023-10-01 18:16:45,2023-10-01 21:29:45,2023-10-01 18:16:45,2023-10-01 21:59:45,30.0,ORD_MIA
SW6312,United,SFO,BOS,2023-08-02 16:33:34,2023-08-03 02:04:34,0 days 09:31:00,Cancelled,389.28,Embraer 190,B16,2,153.0,127.0,Fog,15.0,Flight,SW6312,2023-08-02 16:33:34,2023-08-03 02:04:34,2023-08-02 16:33:34,2023-08-03 02:04:34,0.0,SFO_BOS
AA2245,Southwest,SFO,LAX,2023-02-19 00:58:04,2023-02-19 02:01:04,0 days 01:03:00,Delayed,595.7,Embraer 190,C9,1,383.0,232.0,Fog,5.0,Flight,AA2245,2023-02-19 00:58:04,2023-02-19 02:01:04,2023-02-19 00:58:04,2023-02-19 02:31:04,30.0,SFO_LAX
AS2312,Southwest,DFW,DFW,2023-06-08 02:53:43,2023-06-08 12:32:43,0 days 09:39:00,Cancelled,825.82,Bombardier CRJ900,D4,4,211.0,81.0,Fog,10.0,Flight,AS2312,2023-06-08 02:53:43,2023-06-08 12:32:43,2023-06-08 02:53:43,2023-06-08 12:32:43,0.0,DFW_DFW
AA5095,Delta,DFW,JFK,2023-07-16 11:00:14,2023-07-16 16:16:14,0 days 05:16:00,On Time,1122.15,Boeing 737,D10,3,102.0,85.0,Thunderstorm,6.0,Flight,AA5095,2023-07-16 11:00:14,2023-07-16 16:16:14,2023-07-16 11:00:14,2023-07-16 16:16:14,0.0,DFW_JFK
AA8247,Alaska Airlines,SFO,DEN,2023-06-27 19:18:40,2023-06-27 19:57:40,0 days 00:39:00,On Time,889.55,Airbus A380,D24,1,276.0,239.0,Cloudy,13.0,Flight,AA8247,2023-06-27 19:18:40,2023-06-27 19:57:40,2023-06-27 19:18:40,2023-06-27 19:57:40,0.0,SFO_DEN
SP6410,American Airlines,ATL,SEA,2023-01-05 04:52:58,2023-01-05 08:04:58,0 days 03:12:00,Cancelled,1094.34,Embraer 190,C7,3,319.0,88.0,Cloudy,14.0,Flight,SP6410,2023-01-05 04:52:58,2023-01-05 08:04:58,2023-01-05 04:52:58,2023-01-05 08:04:58,0.0,ATL_SEA
AA9737,Spirit,DEN,SEA,2023-11-19 06:28:26,2023-11-19 13:20:26,0 days 06:52:00,On Time,164.31,Airbus A380,C17,1,341.0,326.0,Thunderstorm,8.0,Flight,AA9737,2023-11-19 06:28:26,2023-11-19 13:20:26,2023-11-19 06:28:26,2023-11-19 13:20:26,0.0,DEN_SEA
SP5375,Spirit,ATL,SFO,2023-08-08 05:55:53,2023-08-08 08:04:53,0 days 02:09:00,On Time,1180.8,Boeing 737,D29,3,119.0,119.0,Snow,12.0,Flight,SP5375,2023-08-08 05:55:53,2023-08-08 08:04:53,2023-08-08 05:55:53,2023-08-08 08:04:53,0.0,ATL_SFO
UA6118,Alaska Airlines,SFO,BOS,2023-04-01 12:14:27,2023-04-01 14:08:27,0 days 01:54:00,Cancelled,61.78,Boeing 777,C26,4,370.0,277.0,Clear,5.0,Flight,UA6118,2023-04-01 12:14:27,2023-04-01 14:08:27,2023-04-01 12:14:27,2023-04-01 14:08:27,0.0,SFO_BOS
SP2979,Alaska Airlines,SFO,JFK,2023-05-24 00:44:48,2023-05-24 09:13:48,0 days 08:29:00,Cancelled,1142.63,Boeing 777,C5,4,358.0,267.0,Cloudy,12.0,Flight,SP2979,2023-05-24 00:44:48,2023-05-24 09:13:48,2023-05-24 00:44:48,2023-05-24 09:13:48,0.0,SFO_JFK
AA6772,JetBlue,DEN,MIA,2023-06-27 01:26:16,2023-06-27 06:00:16,0 days 04:34:00,Cancelled,1251.6,Boeing 737,D26,International,196.0,97.0,Snow,7.0,Flight,AA6772,2023-06-27 01:26:16,2023-06-27 06:00:16,2023-06-27 01:26:16,2023-06-27 06:00:16,0.0,DEN_MIA
SW1917,JetBlue,SEA,DEN,2023-10-07 01:00:56,2023-10-07 09:17:56,0 days 08:17:00,On Time,557.9,Boeing 737,D3,1,297.0,65.0,Rain,12.0,Flight,SW1917,2023-10-07 01:00:56,2023-10-07 09:17:56,2023-10-07 01:00:56,2023-10-07 09:17:56,0.0,SEA_DEN
SW1389,United,DEN,SEA,2023-09-09 09:03:26,2023-09-09 08:03:26,0 days 05:31:00,Cancelled,682.39,Embraer 190,C28,1,298.0,201.0,Thunderstorm,13.0,Flight,SW1389,2023-09-09 09:03:26,2023-09-09 08:03:26,2023-09-09 09:03:26,2023-09-09 08:03:26,0.0,DEN_SEA
AS2465,Southwest,SFO,ATL,2023-11-06 22:37:09,2023-11-06 23:35:09,0 days 00:58:00,Cancelled,1068.71,Bombardier CRJ900,C3,4,109.0,60.0,Clear,7.0,Flight,AS2465,2023-11-06 22:37:09,2023-11-06 23:35:09,2023-11-06 22:37:09,2023-11-06 23:35:09,0.0,SFO_ATL
SP4483,Delta,ATL,SFO,2023-10-16 19:34:21,2023-10-17 03:03:21,0 days 07:29:00,Cancelled,1346.28,Boeing 777,D7,3,355.0,155.0,Thunderstorm,9.0,Flight,SP4483,2023-10-16 19:34:21,2023-10-17 03:03:21,2023-10-16 19:34:21,2023-10-17 03:03:21,0.0,ATL_SFO
JB7557,Southwest,SFO,DFW,2023-02-23 10:45:34,2023-02-23 14:10:34,0 days 03:25:00,On Time,1216.32,Embraer 190,A25,1,398.0,97.0,Fog,15.0,Flight,JB7557,2023-02-23 10:45:34,2023-02-23 14:10:34,2023-02-23 10:45:34,2023-02-23 14:10:34,0.0,SFO_DFW
AA2928,JetBlue,BOS,DFW,2023-04-18 08:29:10,2023-04-18 16:54:10,0 days 08:25:00,On Time,1100.94,Bombardier CRJ900,D3,4,242.0,235.0,Clear,10.0,Flight,AA2928,2023-04-18 08:29:10,2023-04-18 16:54:10,2023-04-18 08:29:10,2023-04-18 16:54:10,0.0,BOS_DFW
UA4905,United,BOS,LAX,2023-03-30 03:18:27,2023-03-30 06:10:27,0 days 02:52:00,Cancelled,478.87,Boeing 777,C4,International,232.0,119.0,Snow,13.0,Flight,UA4905,2023-03-30 03:18:27,2023-03-30 06:10:27,2023-03-30 03:18:27,2023-03-30 06:10:27,0.0,BOS_LAX
AS8300,American Airlines,ATL,DFW,2023-10-18 18:33:01,2023-10-18 23:10:01,0 days 04:37:00,Delayed,1034.25,Bombardier CRJ900,D14,3,118.0,81.0,Cloudy,8.0,Flight,AS8300,2023-10-18 18:33:01,2023-10-18 23:10:01,2023-10-18 18:33:01,2023-10-18 23:40:01,30.0,ATL_DFW
AA3165,Alaska Airlines,SFO,JFK,2023-06-20 13:04:25,2023-06-20 15:26:25,0 days 02:22:00,Cancelled,707.92,Embraer 190,C7,International,180.0,140.0,Cloudy,10.0,Flight,AA3165,2023-06-20 13:04:25,2023-06-20 15:26:25,2023-06-20 13:04:25,2023-06-20 15:26:25,0.0,SFO_JFK
SP5432,Spirit,DFW,ORD,2023-11-05 21:18:14,2023-11-06 00:59:14,0 days 03:41:00,Delayed,549.28,Bombardier CRJ900,A5,3,189.0,109.0,Cloudy,14.0,Flight,SP5432,2023-11-05 21:18:14,2023-11-06 00:59:14,2023-11-05 21:18:14,2023-11-06 01:29:14,30.0,DFW_ORD
JB2468,Alaska Airlines,LAX,DEN,2023-08-15 03:35:57,2023-08-15 08:05:57,0 days 04:30:00,Cancelled,343.57,Boeing 777,C8,2,274.0,175.0,Clear,7.0,Flight,JB2468,2023-08-15 03:35:57,2023-08-15 08:05:57,2023-08-15 03:35:57,2023-08-15 08:05:57,0.0,LAX_DEN
DL931,Spirit,LAX,SEA,2023-05-22 13:46:49,2023-05-22 15:01:49,0 days 01:15:00,Delayed,155.52,Boeing 737,D20,1,357.0,75.0,,7.0,Flight,DL931,2023-05-22 13:46:49,2023-05-22 15:01:49,2023-05-22 13:46:49,2023-05-22 15:31:49,30.0,LAX_SEA
DL1698,Spirit,ORD,JFK,2023-12-19 00:44:24,2023-12-19 09:20:24,0 days 08:36:00,Delayed,809.72,Boeing 737,B17,2,151.0,62.0,Rain,14.0,Flight,DL1698,2023-12-19 00:44:24,2023-12-19 09:20:24,2023-12-19 00:44:24,2023-12-19 09:50:24,30.0,ORD_JFK
DL6774,Alaska Airlines,ATL,DEN,2023-10-13 21:23:27,2023-10-14 04:07:27,0 days 06:44:00,Cancelled,1302.01,Boeing 777,B16,2,400.0,341.0,Fog,14.0,Flight,DL6774,2023-10-13 21:23:27,2023-10-14 04:07:27,2023-10-13 21:23:27,2023-10-14 04:07:27,0.0,ATL_DEN
UA4289,JetBlue,SEA,SFO,2023-08-31 12:46:51,2023-08-31 15:30:51,0 days 02:44:00,Cancelled,1251.13,Boeing 737,D26,3,237.0,212.0,Cloudy,14.0,Flight,UA4289,2023-08-31 12:46:51,2023-08-31 15:30:51,2023-08-31 12:46:51,2023-08-31 15:30:51,0.0,SEA_SFO
DL6638,United,ORD,SFO,2023-06-14 16:10:10,2023-06-14 18:30:10,0 days 02:20:00,On Time,608.11,Boeing 777,A4,4,137.0,102.0,Cloudy,12.0,Flight,DL6638,2023-06-14 16:10:10,2023-06-14 18:30:10,2023-06-14 16:10:10,2023-06-14 18:30:10,0.0,ORD_SFO
DL317,Southwest,JFK,LAX,2023-01-08 19:10:53,2023-01-08 21:45:53,0 days 02:35:00,Cancelled,336.67,Embraer 190,A28,3,217.0,178.0,Thunderstorm,15.0,Flight,DL317,2023-01-08 19:10:53,2023-01-08 21:45:53,2023-01-08 19:10:53,2023-01-08 21:45:53,0.0,JFK_LAX
AA9899,Southwest,DFW,SFO,2023-09-25 11:47:48,2023-09-25 21:11:48,,Delayed,739.65,Boeing 777,A11,4,221.0,109.0,Rain,5.0,Flight,AA9899,2023-09-25 11:47:48,2023-09-25 21:11:48,2023-09-25 11:47:48,2023-09-25 21:41:48,30.0,DFW_SFO
AA5578,Spirit,BOS,ORD,2023-05-24 11:51:01,2023-05-24 12:41:01,0 days 00:50:00,Cancelled,554.37,Airbus A380,D5,International,116.0,114.0,Fog,13.0,Flight,AA5578,2023-05-24 11:51:01,2023-05-24 12:41:01,2023-05-24 11:51:01,2023-05-24 12:41:01,0.0,BOS_ORD
AA9309,JetBlue,JFK,SFO,2023-10-16 04:45:51,2023-10-16 08:23:51,0 days 03:38:00,Delayed,490.57,Airbus A380,C12,4,330.0,190.0,Cloudy,12.0,Flight,AA9309,2023-10-16 04:45:51,2023-10-16 08:23:51,2023-10-16 04:45:51,2023-10-16 08:53:51,30.0,JFK_SFO
AS7438,Spirit,ATL,DEN,2023-01-04 08:45:04,2023-01-04 10:10:04,0 days 01:25:00,Cancelled,996.06,Airbus A380,D12,1,384.0,160.0,Fog,13.0,Flight,AS7438,2023-01-04 08:45:04,2023-01-04 10:10:04,2023-01-04 08:45:04,2023-01-04 10:10:04,0.0,ATL_DEN
SW2520,Spirit,JFK,JFK,2023-05-30 09:18:04,2023-05-30 19:14:04,0 days 09:56:00,Cancelled,,Boeing 737,A19,International,325.0,313.0,Fog,7.0,Flight,SW2520,2023-05-30 09:18:04,2023-05-30 19:14:04,2023-05-30 09:18:04,2023-05-30 19:14:04,0.0,JFK_JFK
AS1248,American Airlines,DEN,BOS,2023-04-15 09:28:36,2023-04-15 10:32:36,0 days 01:04:00,Delayed,483.11,Bombardier CRJ900,A24,3,251.0,111.0,Rain,7.0,Flight,AS1248,2023-04-15 09:28:36,2023-04-15 10:32:36,2023-04-15 09:28:36,2023-04-15 11:02:36,30.0,DEN_BOS
SW1458,JetBlue,DFW,LAX,2023-12-01 10:23:10,2023-12-01 11:52:10,0 days 01:29:00,Delayed,131.19,Airbus A380,C1,3,292.0,64.0,Rain,5.0,Flight,SW1458,2023-12-01 10:23:10,2023-12-01 11:52:10,2023-12-01 10:23:10,2023-12-01 12:22:10,30.0,DFW_LAX
AA5099,Alaska Airlines,JFK,SFO,2023-01-22 19:40:29,2023-01-23 00:03:29,0 days 04:23:00,On Time,781.86,Boeing 777,A30,4,254.0,238.0,Rain,6.0,Flight,AA5099,2023-01-22 19:40:29,2023-01-23 00:03:29,2023-01-22 19:40:29,2023-01-23 00:03:29,0.0,JFK_SFO
UA5603,Spirit,BOS,ATL,2023-09-07 03:42:28,2023-09-07 07:47:28,0 days 04:05:00,Delayed,960.24,Bombardier CRJ900,C29,International,141.0,129.0,Fog,8.0,Flight,UA5603,2023-09-07 03:42:28,2023-09-07 07:47:28,2023-09-07 03:42:28,2023-09-07 08:17:28,30.0,BOS_ATL
SW1721,Delta,ATL,MIA,2023-12-08 00:04:45,2023-12-08 01:58:45,0 days 01:54:00,On Time,613.85,Bombardier CRJ900,B30,2,160.0,67.0,Cloudy,15.0,Flight,SW1721,2023-12-08 00:04:45,2023-12-08 01:58:45,2023-12-08 00:04:45,2023-12-08 01:58:45,0.0,ATL_MIA
UA3443,Delta,JFK,LAX,2023-05-05 09:20:53,2023-05-05 11:36:53,0 days 02:16:00,Delayed,818.73,Boeing 737,B29,1,388.0,96.0,Clear,8.0,Flight,UA3443,2023-05-05 09:20:53,2023-05-05 11:36:53,2023-05-05 09:20:53,2023-05-05 12:06:53,30.0,JFK_LAX
SW8412,Spirit,JFK,BOS,2023-08-03 13:45:34,2023-08-03 15:01:34,0 days 01:16:00,Delayed,846.72,Boeing 777,D24,International,348.0,79.0,Snow,11.0,Flight,SW8412,2023-08-03 13:45:34,2023-08-03 15:01:34,2023-08-03 13:45:34,2023-08-03 15:31:34,30.0,JFK_BOS
JB1398,Delta,ORD,BOS,2023-11-18 17:01:19,2023-11-18 20:25:19,0 days 03:24:00,Delayed,216.35,Airbus A320,C10,International,305.0,64.0,Cloudy,13.0,Flight,JB1398,2023-11-18 17:01:19,2023-11-18 20:25:19,2023-11-18 17:01:19,2023-11-18 20:55:19,30.0,ORD_BOS
SW2658,JetBlue,SEA,ORD,2023-04-03 05:46:57,2023-04-03 10:37:57,0 days 04:51:00,,835.79,Boeing 737,C13,3,375.0,58.0,Cloudy,14.0,Flight,SW2658,2023-04-03 05:46:57,2023-04-03 10:37:57,2023-04-03 05:46:57,2023-04-03 10:37:57,0.0,SEA_ORD
